0.01,0.011013425880469717,0.009705606350979957,0.001789777098163468,0.011389171147994181,6.594314846097869e-06
0.05,0.05078986088509364,0.04787733831570212,0.005959822762910117,0.05121875731173503,1.6798793064157362e-05
0.1,0.10167861610318756,0.08139147513669362,0.009421104444446375,0.1021903515691229,5.145488253967353e-05
0.15000000000000002,0.15189850534862379,0.11969334578925532,0.009971241930253463,0.15099585789703665,7.369737535028484e-05
0.2,0.20005153848035212,0.1627829502733872,0.019346501584215917,0.20002313938242847,0.00014427725673343513
0.25,0.2502501601272937,0.22502349008380002,0.025925229018659002,0.24901830234321992,0.00013128788236650875
0.30000000000000004,0.3009117065014694,0.29683949755735317,0.035667246996492846,0.29906359488607226,0.00015077591461616004
0.35000000000000003,0.3515211472593332,0.36386777119933617,0.037225969872946255,0.3505894035829126,0.00016362607562027832
0.4,0.4022532311685163,0.44047151250445954,0.03520879909165361,0.4007176355667445,0.0001918058815533928
0.45,0.4530243056749396,0.5122875199780127,0.05159831168965643,0.44871739605676153,0.00019319142063746166
0.5,0.5036333919728285,0.5697403259568553,0.060950648948376915,0.49997150046472855,0.0001440797690247867
0.55,0.5540418539249176,0.6101648582937148,0.06417042948288998,0.5496680579950695,0.00015222110825763652
0.6000000000000001,0.604724667897588,0.641013922967434,0.06273619300588097,0.6012914617355642,0.00018737406822381448
0.65,0.65528129411919,0.6718629876411532,0.06765068923349168,0.6517901739252984,0.00021170598026980965
0.7000000000000001,0.702060794848137,0.6862261891358638,0.07060812807678044,0.698700285557461,0.00020267567065376346
0.75,0.7522930901926951,0.7053771244621446,0.06963070568922428,0.7513696266508576,0.00018963637051423211
0.8,0.7987234478463544,0.7622875199780127,0.05722311228460693,0.7998169348273085,0.0001466613113921417
0.8500000000000001,0.8488887502556542,0.7835611169885914,0.054165643529500415,0.8511275149413621,0.00011463580236407364
0.9,0.8993656229829012,0.8144101816623106,0.044783869684208485,0.9001384354093551,8.23079718516726e-05
0.9500000000000001,0.9495507751507961,0.8404715125044596,0.036526669488217436,0.9486689603828019,5.606582592760479e-05
0.99,0.9900052920874254,0.8734432388624767,0.033254255011575584,0.9899638410099328,6.584148182531644e-06
